,avg_ids,Teff,parallax,parallax_error,m336,m439,m656,m814,m435,m555,m658,m775,m850,m110,m160,m130,m139,e336,e439,e656,e814,e435,e555,e658,e775,e850,e110,e160,e130,e139,f_m336,f_m439,f_m656,f_m814
3066,7590.0,,,,,,,,,,,23.6564969598699,22.388445528150022,,,19.3734,19.2113,,,,,,,,0.066864815516392,0.0447072157196328,,,0.0157909,0.0182537,,,,
3067,7592.0,3471.0,2.482043296192824,0.10082554,18.5354,19.5745,16.5374,15.6546,19.787171754435445,18.63777344486152,16.008068732559394,16.346204077761982,15.517368919024015,,,13.4533,13.3474,0.019,0.0437,0.0261,0.015,0.0017942796759611,0.0010971378724067,0.0016563545397925,0.0004596111746709,0.0004842111774532,,,0.0157288,0.0122493,1.0,1.0,1.0,1.0
3068,7594.0,3197.0,2.483198091422348,0.07011559,19.7619,19.0498,15.2478,14.5507,19.75050299569956,18.33053413547744,16.525805109607894,15.71084922272934,14.73527868107197,,,12.7766,12.7874,0.043,0.0337,0.0181,0.0116,0.0019349703226392,0.0009782228316019,0.0027536395231605,0.0003467213754003,0.0003444185313651,,,0.0259814,0.0166579,1.0,1.0,1.0,1.0
3069,7596.0,3633.0,2.4738028419350644,0.031776942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,7597.0,,,,,,,,26.017233796663245,26.073694316491306,23.496799387363907,24.048338340197784,22.631737300546614,,,19.7824,19.8393,,,,,0.1962292745178725,0.2738131748015586,0.7032288689043658,0.0429675727896214,0.0239236528145421,,,0.031948,0.00242496,,,,
3071,7601.0,,,,,,,,23.9804617561264,23.32729967709395,21.9676463553872,22.540638512448005,22.364598019657333,,,21.3501,21.2512,,,,,0.0287071939475953,0.0181786103613946,0.1592406288972977,0.0112597137779534,0.0188023954094393,,,0.0213971,0.0266545,,,,
3072,7605.0,,,,,,,,,23.09238012220672,21.791855406220552,20.15101662467604,19.22933165182076,,,16.8355,16.6507,,,,,,0.0402074511120292,0.475608705652267,0.003755480900648,0.0036968201828437,,,0.0150383,0.0135147,,,,
3073,7607.0,,,,,,,,,26.840391230385247,22.02696027740983,24.8313106281767,22.63808789054928,,,18.0184,17.5093,,,,,,0.8418443561198888,0.2603032655066229,0.2198280380331953,0.0633745706069542,,,0.0776508,0.105355,,,,
3074,7608.0,3705.0,2.1706455030535072,0.2935141,,,18.9831,17.3184,27.996432120856152,23.26843955300228,20.794986332031627,18.62171002260524,17.0438836290233,,,13.678,13.4908,,21.7015,0.293,0.0392,1.9038439875086413,0.0384615424243925,0.0967803310747921,0.0020241850792996,0.0014476343421787,,,0.0202603,0.00499685,0.0,2.0,1.0,1.0
3075,7609.0,,,,,,,,25.08877196006572,23.98665813798928,22.20111679044795,21.813759313838244,21.03170777669289,,,18.7989,18.6498,,,,,0.1127184277711331,0.0438552622696252,0.2227061090123035,0.0090983954499885,0.0092673126724203,,,0.0175603,0.0289407,,,,
3076,7611.0,,,,,,,,,,,,20.87977252389687,,,16.8024,16.8805,,,,,,,,,0.0348563709864171,,,0.0133346,0.0138929,,,,
3077,7612.0,,,,,,,,,,,,,20.219,18.66,19.9795,19.7015,,,,,,,,,,0.157,0.112,0.736531,0.643055,,,,
3078,7614.0,,,,,,,,,,,22.91898448226849,21.76534357359216,,,19.2763,19.0297,,,,,,,,0.0287783711515941,0.02214709676063,,,0.0414399,0.0251028,,,,
3079,7616.0,,,,,,,,28.41978054432922,27.068700886780395,23.960950743655022,24.218143249082956,23.11935474866102,,,20.33,20.0656,,,,,2.3349519901938702,0.7845292609872684,1.0053949340064123,0.05823088296322,0.0600992095797891,,,0.144086,0.0378678,,,,
3080,7618.0,,,,,,,,25.556756426348283,25.767219828289523,22.22104599793,20.95840528647996,19.337930174303256,,,16.6135,16.991,,,,,0.5782627520906797,0.8512847682895056,1.1770466403586777,0.0127013176885837,0.007480313027792,,,0.0128232,0.0167725,,,,
3081,7619.0,,3.8434592866294177,0.93247,,,,,24.58380793452311,23.2434368318292,22.995657522142576,19.586730830402185,18.281222956420315,,,15.9304,16.1653,,,,,0.1127131549007667,0.0386134759836347,1.4361695595975976,0.0025471993615915,0.0020361800738174,,,0.0245059,0.0217067,,,,
3082,7621.0,,,,,,,,27.965470194779133,27.51907730773953,22.53936102006152,24.79031457238464,23.08844244194032,,,20.1041,19.9025,,,,,1.6011597021381403,1.317495140265614,0.3115485927929333,0.0995324965478443,0.0423845137221345,,,0.127293,0.0245522,,,,
3083,7623.0,3695.0,2.8225221806252057,0.4205178,,,18.4263,17.8629,24.63939740272436,22.87482891926739,20.167262740102192,19.12551873074861,17.668895513637885,,,14.3626,14.0758,22.1644,,0.1753,0.0625,0.0849429257678776,0.0260059322601406,0.0514578306555026,0.0026290341523996,0.0019769126341531,,,0.00317826,0.0199416,2.0,0.0,1.0,1.0
3084,7624.0,,,,,,,,26.8812707285472,25.627201210765044,,23.00398289100336,21.8503412057784,,,18.9358,18.874,,,,,0.7753375924368207,0.2926920954499225,,0.0174940606864558,0.0132973581025023,,,0.154418,0.162664,,,,
3085,7628.0,,2.4388199486300173,0.12164364,19.7957,19.2079,15.3033,14.8383,19.96578508123644,18.53231902504872,16.7114683100798,,,,,13.171,13.1548,0.0421,0.0383,0.0147,0.0128,0.0019668512361074,0.0010444236110087,0.0024028160577802,,,,,0.0109046,0.0107221,1.0,1.0,1.0,1.0
3086,7630.0,,,,20.5388,19.4605,16.5655,15.4003,21.10934920281806,19.626369157029032,17.818274853640343,,,,,13.8088,13.8458,0.092,0.0608,0.0273,0.0144,0.0037625106801177,0.001827335855713,0.0046109231990082,,,,,0.0635803,0.0888849,1.0,1.0,1.0,1.0
3087,7632.0,,,,,,,,,26.41804920569324,,21.67421612134862,19.476153705597376,,,,,,,,,,0.4858567726224225,,0.0121234983507409,0.0049577937654305,,,,,,,,
3088,7633.0,,,,,,,,,,,24.43525281502495,23.04071581228084,,,20.0847,19.8944,,,,,,,,0.0685993009789237,0.0384127862647355,,,0.0283097,0.0315883,,,,
3089,7635.0,,,,,,,,,,,23.80150525519165,22.70740086378316,,,20.1957,20.0199,,,,,,,,0.0478116563537226,0.0383585610580961,,,0.0453359,0.0508853,,,,
3090,7637.0,,,,,,,,24.982023168708555,23.192964457351987,21.658744646417148,20.788499385433816,19.967268091427098,,,17.6896,17.5338,,,,,0.1104774471009924,0.0264085455213184,0.1648350904426978,0.0061109657037165,0.0062011413492768,,,0.00647288,0.0157629,,,,
3091,7638.0,,,,,,,,,,,21.354629357255742,19.99953384949775,,,17.2045,17.1048,,,,,,,,0.0093121646556248,0.0069527005749143,,,0.00641145,0.00972207,,,,
3092,7641.0,,,,,,,,,,,24.21325012834888,23.70453281723234,,,19.8258,19.712,,,,,,,,0.1080900502191891,0.1863457782980064,,,0.0284753,0.0567084,,,,
3093,7643.0,,,,,,,,,,,,,,,20.3024,20.1257,,,,,,,,,,,,0.102579,0.0244953,,,,
3094,7645.0,3415.0,2.488785125202408,0.26090097,,,18.5073,17.1972,24.826519595634185,22.571916024729887,20.029170025290103,18.55689721916007,17.01550161115226,,,13.5584,13.378,22.3128,21.6855,0.097,0.0383,0.0922111906913926,0.0180460775966484,0.0381447769387053,0.0018921636102165,0.0013967548399619,,,0.016797,0.0114547,2.0,2.0,1.0,1.0
3095,7646.0,,,,,,,,,,,,,,,20.3368,20.417,,,,,,,,,,,,0.164133,0.0494973,,,,
3096,7649.0,,3.980274166050437,2.322511,,,19.0038,19.2359,24.517862984318388,23.21660165686242,20.83672982308429,20.181071377449676,19.12012656868552,,,16.5717,16.3288,21.9969,21.6621,0.2618,0.1007,0.0563745623274694,0.0213130941867014,0.0506249006697082,0.002576027409943,0.0022861683997516,,,0.0142918,0.017922,2.0,2.0,1.0,1.0
3097,7652.0,,,,,,,,,,,22.773461240014942,21.593098532853677,,,18.9266,18.7215,,,,,,,,0.019421690920416,0.0139684374209094,,,0.0159797,0.025973,,,,
3098,7654.0,,,,,,,,,,,22.78267075488789,21.613054486985583,,,18.872,18.708,,,,,,,,0.0196850908082952,0.0141042233680021,,,0.0347959,0.0163198,,,,
3099,7656.0,,,,,,,,,,,24.879284210647253,23.3440645965128,,,19.9693,19.7846,,,,,,,,0.1486631069032198,0.052958555512461,,,0.133941,0.0488773,,,,
3100,7658.0,3269.0,2.422824923889765,0.19141255,,,,,22.897603100860408,21.293867749338744,19.324418318711437,17.851568851464883,16.68002561972571,,,14.4358,14.5865,,,,,0.0151956588117385,0.0050546422645867,0.0161423499214105,0.0009315647167753,0.0008321305713942,,,0.00339347,0.0160914,,,,
3101,7660.0,,,,,,,,27.043171907585396,,26.83952822142873,22.670492900511984,21.64525982507857,,,19.0043,18.7423,,,,,0.89408731695386,,21.2024426351693,0.0247373289356624,0.0207556470525088,,,0.041796,0.0210718,,,,
3102,7661.0,3269.0,2.475177420255441,0.05959535,,,,,18.508367240248013,17.888585531459068,15.048782172867709,15.688375807601815,14.58907853099155,,,12.335,12.3714,,,,,0.0007307209985306,0.0005598940988141,0.0007742315254753,0.0002410885594562,0.000229704140736,,,0.0153241,0.0175392,,,,
3103,7665.0,,,,,,,,28.206450118005208,26.651882632329325,23.641513625955643,23.96091305925983,22.586335380987293,,,19.3297,19.1371,,,,,1.9822631403618831,0.4990596292327258,0.6370338887096292,0.0463664753343336,0.0281405565183752,,,0.00802746,0.0114006,,,,
3104,7667.0,,,,,,,,25.585286084860677,,22.693925524469563,24.232073358866312,23.04936425656387,,,20.5559,20.4948,,,,,0.2143613496661756,,0.4582129755962349,0.0458674620262271,0.0343557291741125,,,0.0639668,0.0265909,,,,
3105,7671.0,,,,,,,,,,,,,,,22.697,21.6632,,,,,,,,,,,,0.203647,0.00110324,,,,
3106,7673.0,,,,,,,,26.554167122274748,26.147651424745945,23.38069152710981,23.529235626428864,22.32409829479604,,,,,,,,,0.4405551168309963,0.4660281427598825,0.8958979380825319,0.0310541760253477,0.0214781832735147,,,,,,,,
3107,7676.0,3705.0,2.5535378006966125,0.034450587,15.6482,16.1887,11.9582,13.1329,,,,,,,,11.6017,11.4454,0.0105,0.0119,0.0103,0.0105,,,,,,,,0.00320383,0.014095,1.0,1.0,1.0,1.0
3108,7679.0,,,,,,,,25.901782822724837,25.57101689198368,23.576654677282253,23.619283276260663,23.48627154189551,,,20.6572,20.5212,,,,,0.2706622354497532,0.2570415295547719,1.693145498136265,0.0567353162161356,0.1119538740618497,,,0.0425944,0.058964,,,,
3109,7681.0,,,,,,,,24.545712353411165,22.97695135110058,21.631638277696933,20.7915692411904,20.055236898534496,,,18.0537,17.8484,,,,,0.0413726416609158,0.0121643201882777,0.0911548142030012,0.0031321021871237,0.0035753339691881,,,0.0234559,0.0163877,,,,
3110,7685.0,,,,,,,,,,,24.48601121232583,22.53416245348193,,,19.3361,18.8835,,,,,,,,0.143372627030143,0.0481956075092065,,,0.182241,0.0957933,,,,
3111,7687.0,3762.0,0.2811513061809786,0.24165891,21.9384,20.6667,17.8439,16.8868,21.266982171622463,19.86579322912003,18.613703378582315,17.88943867400028,17.192927928544893,,,15.2771,15.1273,0.176,0.0905,0.0687,0.0258,0.0039000766320528,0.0017898437333821,0.007702910342098,0.0007788819747328,0.0008710938092283,,,0.00121248,0.00753653,1.0,1.0,1.0,1.0
3112,7690.0,3130.0,,,,,18.8576,16.4009,25.479249411943933,22.63905181043312,19.77152190852528,17.811707037767697,16.105485221453044,,,,,23.2364,21.6913,0.1098,0.0201,0.1599208738373868,0.0179290728117869,0.0281886466258123,0.0013025441077447,0.0009088261811562,,,,,2.0,2.0,1.0,1.0
3113,7691.0,,,,,,,,26.512581839917164,23.999214379914143,21.95644057012656,20.68680290468957,19.51377483614464,,,16.6139,16.3381,,,,,0.4125865428542722,0.0370471182289418,0.1293233907953006,0.0040143945221233,0.0033336510757105,,,0.0318637,0.0209587,,,,
3114,7693.0,3130.0,,,,,18.8576,16.4016,,22.634790808130923,19.79802230656795,17.78760430804322,16.118288649938663,,,,,23.2364,21.6913,0.1098,0.0201,,0.0177484103337575,0.0287756035380242,0.0012884907410328,0.000915952383922,,,,,2.0,2.0,1.0,1.0
3115,7694.0,,5.369741973398833,0.16977768,,,,,22.1639261683839,20.51564020867994,18.680904403230635,17.59580697491473,16.711940884935142,,,14.8306,14.8455,,,,,0.0074087333172632,0.0028902285230934,0.0079556219350301,0.0008219996057539,0.000838654577115,,,0.010885,0.0087964,,,,
3116,7696.0,3762.0,0.5810790418247664,0.5309081,,,19.5161,18.2963,23.15426009570838,21.58930401152372,20.020483708776663,19.180788085161332,18.4301629142863,,,16.3457,16.189,21.9937,22.5266,0.1944,0.0678,0.017931530038187,0.0061024654016392,0.024879543740143,0.0015546968927135,0.0017018668062201,,,0.00604757,0.00706314,2.0,2.0,1.0,1.0
3117,7699.0,,,,,,,,26.302686226517476,24.681092131266062,20.13955350276443,22.0891471304864,21.07142150289255,,,18.6191,18.3832,,,,,0.245608488715692,0.0681742368855863,0.0381318672090073,0.0102012647025108,0.0088462721757851,,,0.029602,0.00954321,,,,
3118,7701.0,,,,,,,,26.252240171392383,24.343465086924947,21.6366687623998,21.21357800007912,20.1757126464881,,,17.534,17.2879,,,,,0.2476909999970504,0.0500317083983831,0.1281302003365827,0.0055737974368924,0.0049075596770903,,,0.00277832,0.0082972,,,,
3119,7703.0,,,,,,,,25.29742649664717,25.0215655640438,21.97636646918481,23.54858338931186,21.521161534477777,,,15.8766,15.2489,,,,,0.3086774138692195,0.1948486165173745,0.2703674798193338,0.0575347652869473,0.0196535025331881,,,0.021283,0.0163489,,,,
3120,7707.0,2992.0,2.1997490033273355,0.27470067,,,19.1802,17.0679,24.683883425982028,22.72583625514639,20.07041552272319,18.339743252235746,16.82412633091116,,,,,,,0.1337,0.0346,0.0766297023281602,0.0182207441923657,0.033352253212293,0.0017952387274959,0.0013297944497371,,,,,0.0,0.0,1.0,1.0
3121,7708.0,,,,,,,,,,23.77892521746736,23.140281248547,21.859836967765023,,,18.7983,18.5409,,,,,,,1.1134304349467443,0.0335635258525549,0.0224949419432543,,,0.221193,0.0218075,,,,
3122,7709.0,3637.0,1.5979272800837336,0.73250693,17.2148,16.2399,13.2661,12.8005,,,,,,,,11.412,11.2486,0.0124,0.0122,0.0108,0.0105,,,,,,,,0.00452163,0.00967415,1.0,1.0,1.0,1.0
3123,7711.0,,,,,,,,26.13969345816163,28.79747995685216,23.55559413758177,24.027629978842537,22.927387689376133,,,19.9707,19.9365,,,,,0.3544534694710489,4.690933387343177,1.012410349642889,0.0576835787311962,0.0424558880228798,,,0.0684239,0.0221469,,,,
3124,7713.0,,0.0482107005944947,0.16736533,22.7131,,17.935,16.7505,22.74103611904501,20.51769219762557,18.74103229583794,17.760193693804425,16.78227882490267,,,14.198,13.9606,0.2488,21.7479,0.0633,0.0238,0.0111515305263531,0.0028935082253686,0.0081857227434563,0.0008868906075222,0.0008670623385729,,,0.0169946,0.0241096,1.0,2.0,1.0,1.0
3125,7715.0,,2.47872849398635,0.04182139,19.4104,18.3903,14.9514,14.1425,19.096937838121928,17.633681806135705,15.955551176001496,15.493435012239772,14.505870138127964,,,12.4031,12.3452,0.0377,0.0278,0.0131,0.0112,0.0012748105140978,0.0006824170343021,0.0016332470504868,0.00031632825569,0.0003127923622423,,,0.00858156,0.014073,1.0,1.0,1.0,1.0
3126,7717.0,,,,,,,,,28.11755617828275,,24.75171642645021,23.62585078608426,,,20.844,20.3434,,,,,,2.170153160515451,,0.0969885614794853,0.0647001631831673,,,0.335857,0.0137597,,,,
3127,7719.0,,,,,,,,,,24.45652922115257,23.25288658700137,20.75045527302101,,,,,,,,,,,1.6756129245037787,0.0416657864682517,0.0110226930527784,,,,,,,,
3128,7720.0,,,,,,,,,,24.00065572093157,24.249162922210378,22.06649773682425,,,,,,,,,,,2.6579544340287016,0.2280409483629939,0.0480238299125989,,,,,,,,
3129,7721.0,,,,,,,,25.96840587924836,24.091880610238047,21.76668302700653,21.70510193533098,20.90104569680374,,,18.6481,18.463,,,,,0.2823725625365224,0.060167074193413,0.185641739056633,0.0112978119829577,0.0112247322910413,,,0.0527136,0.0307091,,,,
3130,7722.0,3116.0,2.5203004714379347,0.1716423,,,17.5424,16.3521,22.641627471194543,20.98611603916994,18.921513803231488,17.45520709070884,16.253153638953723,,,13.9315,14.0983,22.9606,21.7869,0.0614,0.0199,0.0105384266973216,0.0038882075737745,0.0105110230216877,0.0007701011152059,0.0006811265174007,,,0.00622738,0.0075776,2.0,2.0,1.0,1.0
3131,7724.0,,,,,,,,25.94397775678765,25.148032867709723,22.73610434685808,22.2658951888099,21.279194417506577,,,18.4167,18.3659,,,,,0.1800000758212554,0.1038909376008254,0.3550284856961767,0.0115319919649549,0.0099176904282367,,,0.328454,0.0879203,,,,
3132,7726.0,,,,,,,,26.37944371966568,25.398944275910875,23.136106517638176,24.15307092690581,22.545862951252005,,,19.6179,19.3998,,,,,0.6210557339127026,0.2176209282731977,1.0541532135159268,0.1118928946142991,0.0401246104864474,,,0.163105,0.0117535,,,,
3133,7728.0,,,,,,,,28.935283393932146,26.36156729194974,22.75569075171037,22.86281690332917,21.79794250636709,19.92,18.38,19.1621,18.949,,,,,5.491135880711357,0.4924202514964106,0.4409874652861433,0.0224289754183999,0.0182031086879566,0.135,0.098,0.0784109,0.0113547,,,,
3134,7730.0,,1.109749983548355,0.7378949,,,,17.864,25.19155281904572,23.045657487876987,22.34632760333523,19.164956471459437,17.4760345296906,,,13.5864,13.1254,22.2201,21.3333,17.9108,0.0649,0.4302051880427049,0.0719491826115879,2.077970927300506,0.0032704182519928,0.0019944972662091,,,0.0088762,0.0085511,2.0,2.0,2.0,1.0
3135,7731.0,2984.0,2.705726217361018,0.5571878,,21.3015,19.5314,18.0085,24.3610924588284,22.900876309826224,20.449476809266944,19.22335954222569,17.944682395913237,16.331,15.49,15.6097,15.8753,21.996,0.082,0.2367,0.0656,0.0558549589192483,0.0179597481272747,0.054256942630315,0.0018479772733679,0.0015361960166529,0.026,0.026,0.00599257,0.000451814,2.0,1.0,1.0,1.0
3136,7733.0,,0.7411442967042178,0.8566649,,,,,23.68300135307798,22.060378167308247,20.7520816049308,19.97600935542431,19.250053399422832,,,17.2148,17.0714,,,,,0.0200895079670866,0.0060559122224616,0.0388416480891387,0.0019235155791403,0.0021191283352056,,,0.0478046,0.0184106,,,,
3137,7737.0,,,,,,,,,,,,,,,20.2962,20.1756,,,,,,,,,,,,0.00304671,0.0146388,,,,
3138,7739.0,,,,,,,,30.133330236109565,,,24.13545654271108,22.702122095763915,,,19.2914,19.2808,,,,,11.690909995385056,,,0.0537674785488239,0.0307920530458013,,,0.05032,0.00393955,,,,
3139,7741.0,,,,,,,,26.98967078638224,25.905144288685367,23.337620629012363,23.77464687604045,23.005814507862365,,,21.2033,20.4782,,,,,0.598035334794598,0.2016365492735458,0.828175616501381,0.0365755683624365,0.0374590544881489,,,0.409362,0.227176,,,,
3140,7744.0,,,,,,,,,,,23.910840887475548,22.952274915257547,,,20.429,20.2122,,,,,,,,0.0349439777487269,0.0310858060530445,,,0.118742,0.0164128,,,,
3141,7748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3142,7751.0,,,,,,,,,,20.87484035556553,23.40708105228285,21.856030326121928,,,19.0888,18.8801,,,,,,,0.22892268295287,0.066835566710376,0.0432031576345796,,,0.0286359,0.0080416,,,,
3143,7753.0,3342.0,2.5355942917852143,0.05439941,19.3982,18.209,14.8567,14.1195,18.95378491107292,17.513859083386507,15.854328440567638,15.513783576218325,14.575161856054937,,,12.5236,12.4713,0.0426,0.0266,0.0199,0.0112,0.0013630023630002,0.0006757830803001,0.0024362843664803,0.0003227715023769,0.0003263503983523,,,0.0227551,0.0106554,1.0,1.0,1.0,1.0
3144,7755.0,,,,,,,,,,,24.618316125173862,23.50361360925104,,,20.8314,20.4872,,,,,,,,0.0672369569019842,0.0487094797713294,,,0.194602,0.0508014,,,,
3145,7759.0,3056.0,2.4308313786065834,0.10720632,21.3482,,19.4984,15.9298,21.63790570562092,20.155764176983453,18.249344144443068,17.00812994565402,15.956634695974692,,,,,0.0881,21.743,0.1493,0.0162,0.0068121286824607,0.0032875565212416,0.0081294911685645,0.0008856416684973,0.0008424476461161,,,,,1.0,2.0,1.0,1.0
3146,7760.0,,,,,,,,26.772359947382625,23.8418414614402,21.67875825129568,20.567967308509136,19.51864822147749,,,16.7849,16.5425,,,,,0.5419665893751181,0.0339361935112668,0.0976383348341127,0.0037263681980001,0.0033527456859439,,,0.00920419,0.0114657,,,,
3147,7762.0,,,,,,,,27.74886334222957,24.616370155958176,22.759643998899573,21.55952225561626,20.510747422981535,,,17.8416,17.6259,,,,,1.2993873594973573,0.0642844983197592,0.2652773121392882,0.0070115394741261,0.0060072796900952,,,0.0202503,0.0200683,,,,
3148,7764.0,,,1.9042014,,,,19.171,25.454949513849662,23.715107013337377,21.14639312660844,20.31326406992924,19.198827345848898,,,16.5381,16.2933,21.8459,21.7544,18.7139,0.1055,0.3028418534604545,0.0717504235907524,0.2421183924969991,0.0054555719742746,0.004689190348784,,,0.0107747,0.0159008,2.0,2.0,2.0,1.0
3149,7765.0,,,,,,,,,,,24.11384263545023,23.22526656696729,,,20.3539,19.7991,,,,,,,,0.0558699761548441,0.0477223892192538,,,0.0835789,0.0408224,,,,
3150,7767.0,3269.0,2.516126567582852,0.049055208,18.7748,17.8184,14.3553,13.6909,18.438585107548185,17.005012594602555,15.378610364009642,15.23465262283395,14.288743383175971,,,12.0616,12.0025,0.0295,0.0204,0.0141,0.011,0.0013978590094883,0.0007350717901583,0.0021054672943649,0.0004073276952298,0.0004217326238797,,,0.0185623,0.0185365,1.0,1.0,1.0,1.0
3151,7768.0,,,,,,,,,,,22.31129469706429,20.47796828949702,,,,,,,,,,,,0.0275889393803911,0.0110018776628051,,,,,,,,
3152,7769.0,,,,,,,,,26.270258597095093,23.64801139305804,23.46442606093628,22.40486942915109,,,19.8206,19.7273,,,,,,0.324332956979564,1.1997682411817427,0.0238516920392626,0.0193700581668394,,,0.0514987,0.00092251,,,,
3153,7773.0,,2.595960000796821,0.7147375,,,19.9634,17.3357,,23.727103289104143,21.13474332297305,19.04178001859703,17.184435866918037,,,13.5532,13.5786,22.3977,21.8041,0.2337,0.0355,,0.0476820436337541,0.1052763386965564,0.0024634612357728,0.0015301267954713,,,0.00515753,0.00394507,2.0,2.0,1.0,1.0
3154,7774.0,,2.159723716564815,0.9581751,,,,18.3975,24.232516309118264,22.586311461535512,21.31765306266306,19.517025980526768,18.353278513986755,,,15.4417,15.181,21.3086,21.3845,17.9444,0.0696,0.0989451097136078,0.0270716180679867,0.4583908202659989,0.0022698763254714,0.0019483245198606,,,0.00658448,0.0201671,2.0,2.0,2.0,1.0
3155,7777.0,3415.0,2.5165303683598177,0.13932581,20.066,20.9175,16.3378,16.0018,20.66082961228893,19.778481372120467,17.237219137110976,,,,,13.5411,13.558,0.0515,0.1171,0.0452,0.0173,0.0052746609784765,0.0032357337657804,0.0079740913874713,,,,,0.0305015,0.0566383,1.0,1.0,1.0,1.0
3156,7778.0,3658.0,2.5102328618884893,0.1504481,,,,,25.800700921286843,22.334088620973684,19.557871292273823,17.382271342556024,15.416762601326758,,,,,,,,,0.2613703558694355,0.014992108940963,0.0208510714910907,0.0010623210916712,0.000665101666779,,,,,,,,
3157,7779.0,,,0.32937923,,,,,22.375830250088185,20.90587444687925,19.567933654936542,18.865038038399057,18.117661996743465,,,16.0805,15.9659,,,,,0.0128489786427963,0.0052784308068093,0.0270462608554178,0.0021449166538759,0.002325861568543,,,0.0112039,0.0250695,,,,
3158,7780.0,,2.231750314196057,0.79320073,,,,,25.034252790280856,22.779205439752975,20.724114327626985,19.41398571022246,18.34430895074881,,,15.7685,15.5841,,,,,0.0684206625718992,0.0108334666472082,0.0422783376686779,0.0014337005193956,0.0013155721131346,,,0.025269,0.0125765,,,,
3159,7784.0,,,,,,,,26.443145353784896,24.559431387963752,23.03513427359676,21.566396991879422,20.41218246288697,,,17.7866,17.6344,,,,,0.4253138463821833,0.0927439728078648,0.6111328972883221,0.0102256978158295,0.0081896547199652,,,0.0154804,0.0196858,,,,
3160,7785.0,,,,,,,,,,,24.58878320269329,22.870472001564675,,,19.9639,20.0217,,,,,,,,0.1342538408635193,0.0570356425315901,,,0.141299,0.419862,,,,
3161,7786.0,3342.0,2.310182619436076,0.07883782,21.3745,19.4945,15.6686,14.7695,20.2980278841018,18.69609614333054,16.838524819603496,15.885064759994002,14.935508266396976,,,12.7903,12.846,0.1309,0.0449,0.0281,0.0123,0.0040699862763229,0.0017071323132944,0.0061333268379717,0.0005305286688544,0.0005326418014987,,,0.0235969,0.01215,1.0,1.0,1.0,1.0
3162,7787.0,,0.6797839188008568,1.3336456,,,,19.0521,25.52086307903002,23.39747644158181,21.510478419136795,20.150318997934512,19.058153793974576,,,16.3217,16.1055,21.7977,21.6012,18.8988,0.101,0.3235469478120023,0.0543138725810725,0.2864456155237656,0.004863491877885,0.0042178196169705,,,0.00102097,0.0275356,2.0,2.0,2.0,1.0
3163,7788.0,,,,,,,,,,,24.40519638677352,23.446443255961047,,,21.0373,20.6961,,,,,,,,0.0840081035661595,0.100718806844121,,,0.156411,0.0360635,,,,
3164,7792.0,,,,,,,,,,,24.36910729348621,23.23692586203615,,20.33,20.8468,20.7614,,,,,,,,0.1090846430772026,0.082612541947035,21.4648,0.243,0.170254,0.0341246,,,,
3165,7794.0,,,,,,,,27.16584148160693,26.44091565817481,26.52875192969175,24.385858857643253,23.154143660566604,,,20.7564,20.5427,,,,,0.7694951293365091,0.3256532781204358,16.068516964024962,0.0552862060210589,0.0381282192456435,,,0.417881,0.0980653,,,,
3166,7798.0,3415.0,2.505698321996289,0.19170032,,,,,,21.087397141030507,19.38816345126808,17.52786960878116,16.36295389793948,,,13.8919,13.8683,,,,,,0.0097406951052437,0.0569856859563318,0.001167364774393,0.0010434970673347,,,0.0233642,0.0247137,,,,
3167,7799.0,,1.386155166062488,0.4155773,,,,,23.87437999573684,21.832266815750422,19.965635476576622,18.98378910744566,18.046263335830663,,,15.5618,15.3499,,,,,0.0431134105971564,0.0098876332024453,0.0385566870693229,0.0022841975159511,0.0022514383529282,,,0.00697975,0.0113502,,,,
3168,7800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3169,7803.0,,,,,,,,,,,23.601248379972727,22.36829281870922,,,19.7671,19.737,,,,,,,,0.0313124764573677,0.0228949112574585,,,0.0468917,0.0296912,,,,
3170,7806.0,,,,,,,,24.92933576357664,23.79674430176796,,21.7891537734838,21.059552995936617,,,18.9482,18.814,,,,,0.109082090632147,0.0478906686650772,,0.0123135738492828,0.0129920978080776,,,0.0288041,0.00423156,,,,
3171,7807.0,3125.0,2.3255342187388703,0.12908044,22.7288,21.6173,17.2604,15.7464,22.190418928201947,20.652028807920686,18.11327084864769,16.875344688950793,15.441209968812188,,,12.9303,13.3089,0.295,0.1839,0.0462,0.0156,0.0115398745175767,0.004714416152732,0.0088877007952475,0.0008327019393907,0.0006650867446163,,,0.0236285,0.0219568,1.0,1.0,1.0,1.0
3172,7808.0,,,,,,,,27.13236638100813,25.918737149089285,22.053610651375628,24.45754306954922,23.595083337099663,,,20.8329,20.6251,,,,,0.6794769249600952,0.220258988369451,0.2236776567298557,0.0672991128526783,0.0631499235567076,,,0.0955239,0.0694805,,,,
3173,7812.0,,,,,,,,29.868298353404604,,24.232137252727338,25.006497090181888,22.75377447297861,,,,,,,,,7.895054224618917,,1.5925750341218956,0.2202412487879423,0.0628213585431792,,,,,,,,
